peakID,mz,rt,maxMeanIntensity,RSD,bestScore,bestAdduct
369,189.97858515,35.0859996,449517.124433,7.80490460349,1.0,[M-H]-
2,102.947354896,3.0208668,1495100.65709,3.59450199573,2.0,[M+Cl]-
3,102.987218637,30.3138864,1240201.64852,3.16295196173,10,
4,103.958743066,36.516555,199778.858475,11.0333403786,10,
5,104.952445901,36.229194,7565953.40941,10.9137350335,10,
6,107.03486135,101.769594,20069.6711674,2.70664954088,10,
7,108.01774268,124.024332,1250473.86339,10.2753173751,10,
8,110.023263918,80.74347,10495263.0166,12.9557897777,10,
9,110.924724561,35.843547,120209.4787,10.9707587968,10,
10,110.956568268,52.6338102,1251529.37538,10.3832081936,10,
11,111.018570236,61.191459,6559983.48259,5.22495093758,10,
13,112.954995746,1657.53,21126547.1326,10.3246413604,10,
14,112.984242006,34.9010676,212765818.272,14.1864832627,10,
15,113.034254177,154.173045,537056.82788,7.26428704697,10,
16,114.950293852,1657.1724,246786328.181,10.7534349446,1.0,[M-H]-
477,203.081895067,299.586264,479969528.117,10.7856494528,1.0,[M-H]-
19,116.919904678,1749.68442,1078052.26553,13.6997672858,10,
20,116.945888583,1655.30766,45855690.4782,0.318618672736,10,
21,117.017893913,82.523448,11900878.9142,11.8425068474,10,
303,180.065613784,73.659558,1148498863.61,11.6528762839,1.0,[M-H]-
23,117.044437479,569.205711,189342.112519,1.53435047133,10,
25,117.995379232,54.492384,74800.8756508,5.85680975353,10,
26,118.049569564,39.2180712,22325244.0788,14.5230705788,10,
27,118.06482522,661.11939,27009.6687169,9.53766835965,10,
28,118.940743365,33.9394536,517493.35426,11.7837236495,10,
352,187.107992447,51.794466,40744974.5055,12.9594018684,1.0,[M-H]-
30,119.035059194,104.351322,623350.807317,11.571400967,10,
33,119.9456518,1622.63904,6163076.31967,5.90201904129,10,
34,120.011075726,930.21228,430150.104151,9.32292237248,10,
35,120.011051042,969.24078,312835.144288,3.70602391348,10,
36,120.038324086,104.099652,23290.2616497,14.2098419177,10,
38,122.023398885,65.007702,52624023.984,11.5582426698,10,
39,122.950674375,35.891571,185815.934118,12.9767166932,10,
40,123.000852604,49.8443958,44486.2065716,8.21163089897,10,
41,123.031257192,407.416302,121395.383087,11.4002108439,10,
224,167.070359099,722.9937,5317466.152,14.3379778725,1.0,[M-H]-
43,124.006021917,39.5359608,1884878.74634,11.8668265046,10,
345,186.112762214,578.562408,91741101.1646,9.50551073329,1.0,[M-H]-
241,169.990841034,438.31209,9303014.24443,13.5458042599,1.0,[M-H]-
1077,244.076128137,114.10032,7754167.62447,13.7071069141,1.0,[M-H]-
48,126.951568497,61.42818,135551.72519,13.3538523356,10,
49,126.950313259,1788.69705,280907.076924,5.73937512944,10,
50,126.950350504,1735.06539,382176.421057,3.75440262931,10,
51,126.950362781,1695.18699,413983.481299,6.70882010342,10,
53,127.050013362,602.42238,16319.2119492,1.01321903601,10,
2062,285.055104924,38.5866978,2349181.57636,12.8853349596,2.0,[M+Cl+HCOOH]-
55,127.996461356,438.487221,181935.318467,7.02023039158,10,
3201,326.02544676,52.957551,517857.359556,10.9685937961,2.0,[M+Cl]-
57,128.899446012,35.9259513,230413.318457,13.4977793014,10,
58,129.017960119,123.753732,15969712.5028,14.2794598849,10,
59,129.101973398,45.9666996,2180729.42296,12.4586881451,10,
60,130.015891536,40.4884602,108919.649313,13.9571477416,10,
62,130.049659407,84.137568,15886376.8069,4.58006850937,10,
63,130.064886011,229.74474,330112.621231,13.8123336466,10,
65,130.086093655,96.073218,113044448.459,11.0070929056,10,
66,130.962503727,37.6297683,63264.652316,0.107455142691,10,
179,158.977463773,30.421194,260582808.997,13.1135934433,1.0,[M-H]-
69,131.081290567,38.8013058,61844991.612,10.0863276717,10,
70,132.011138187,47.1878346,5639462.54257,11.5424946791,10,
71,132.028916215,40.4884602,3652236.22348,12.7554604143,10,
73,132.980028067,31.0614438,4244766.00712,12.0239649666,10,
74,132.994944452,47.6180106,42766167.7383,9.61059563614,10,
75,133.051875829,73.678527,637351.001494,0.332002972351,10,
77,133.990480344,51.3349242,10771189.1211,12.3883551244,10,
78,134.021062515,124.066488,1173702.39923,11.4864140576,10,
79,134.02340341,80.74347,278818.675936,7.18078873094,10,
80,134.045931066,385.75629,20771233.0811,9.03401757296,10,
4430,364.057468446,101.769594,46461.2509512,8.26837304471,2.0,[M+Cl]-
82,134.045936776,52.447716,6541967.41831,8.02469232719,10,
83,134.059892347,489.872856,38279.5758997,10.870437986,10,
84,134.059881534,814.60071,130706.424334,8.22165919525,10,
85,134.993886433,51.215196,230531.207488,14.794984139,10,
1612,267.073544258,124.024332,2405480567.47,10.0201482236,1.0,[M-H]-
601,215.037864651,776.20116,70710213.0813,10.7007489567,2.0,[M+Cl]-
90,136.05033547,38.5866978,372980.60828,7.48677289628,10,
91,136.075459754,902.3799,87791.9808303,11.1680012484,10,
505,205.838910559,46.3677504,1690345.92153,14.1008270886,1.0,[M-H]-
93,136.908606841,3.38067489,1620616.61358,4.97561351487,10,
94,136.990142669,52.2004596,843232.545549,13.2949714406,10,
95,137.026412896,114.069708,34744.0321804,5.91615049879,10,
309,181.049694902,664.6068,13392264.3284,12.0437196526,1.0,[M-H]-
97,137.059535252,929.79852,96221.1964551,12.6557996378,10,
98,137.082027834,50.138463,199943.421802,10.9561686342,10,
99,137.082071846,135.943326,321401.700881,14.648307274,10,
100,137.939690533,33.9844557,562790.78027,4.37737734714,10,
101,138.054895587,407.416302,3295842.30731,10.7003036026,10,
103,138.928308191,35.891571,220040.170522,11.7411494837,10,
104,139.005855085,94.142523,215561.206007,12.2264571718,10,
106,139.920667392,35.891571,93178.0679886,9.96359492965,10,
107,139.983309461,41.3381826,905830.074638,8.46753299025,10,
108,140.034016164,80.74347,8297569.39022,8.1747312407,10,
109,141.015707863,103.601151,111234.902021,10.6387143358,10,
110,141.037425561,80.824848,454942.190842,5.90102205668,10,
111,141.048002351,114.394734,99542.8757084,12.7036478048,10,
112,142.011014312,35.867559,27206.8715661,2.8304747792,10,
113,142.031780876,59.7269478,82764.7046859,10.6434776408,10,
116,142.914214579,35.867559,138842.938883,0.560146912653,10,
118,144.014175093,36.204063,13945.7032132,8.41655654991,10,
119,144.121173382,146.711982,600848.657067,13.411157315,10,
120,144.956609039,34.7216196,55311.4862883,0.954025797158,10,
121,145.039624345,105.01095,69302.7629112,8.06322382066,10,
122,145.050838934,569.20152,2757192.31377,11.1171677088,10,
124,145.097132517,34.9010676,8418763.06283,11.1964927893,1.0,[M-H]-
126,146.063377716,353.46999,93017.9751934,0.40319900883,10,
649,218.10287627,230.71812,825638781.309,8.89255280112,1.0,[M-H]-
128,146.081081246,49.8112146,3064386.1521,10.5546218796,10,
129,146.964826486,1623.32826,26964879.5731,0.63662049014,10,
130,147.010698945,74.624964,276965.689875,9.39115612514,10,
710,223.071935824,82.98009,5315732.54376,13.2089347573,1.0,[M+H3CCOOH]-
205,164.070558199,160.848366,180323988.262,13.6958243232,1.0,[M-H]-
134,148.04259977,61.740084,63876689.9294,13.3137928183,10,
136,148.948699926,35.867559,4346108.43816,11.0824532267,10,
138,149.967666236,81.857232,467685.218076,13.8505419412,10,
810,230.012598364,166.110474,147727826.325,10.4423425007,1.0,[M-H]-
140,150.945930787,35.9259513,1831129.45154,3.80358980229,10,
141,151.02493183,181.957476,65137258.8063,8.88798810498,10,
142,151.041704691,61.681326,105431.747173,8.05190887907,10,
144,151.059993603,40.1699682,530130.431632,7.57303060769,10,
145,151.926059084,33.9394536,214567.920272,10.2108563519,10,
146,152.016460791,239.979996,113373.69299,8.7731193648,10,
1057,243.06195648,80.74347,674689630.6,9.44690214991,1.0,[M-H]-
149,153.021618108,247.003536,2703103.39903,10.6971232318,10,
151,153.035518845,246.336567,17741.3852172,8.58789163958,10,
152,153.035496763,63.63165,39226.748777,14.292641969,10,
153,153.867556054,1622.63352,7143425.98985,3.74012636712,10,
154,154.03210325,789.79614,31854.3447643,9.36869819413,10,
155,154.061077528,38.270694,73565183.8365,12.4765813147,10,
156,154.897484337,1622.63352,4126328.7335,3.97153547143,10,
3106,322.088975137,53.930304,245058.970238,4.34157465182,2.0,[M+Cl]-
435,199.050489846,235.683612,175303.553023,12.6574730793,1.0,[M-H]-
159,155.864605386,1622.49114,4605451.66106,4.82998122652,10,
160,156.011471949,366.928632,145697.046977,1.73278637537,10,
161,156.02673209,36.9325656,93354.8586464,13.4073926869,10,
163,156.121220208,60.428202,221353.839305,9.9429069278,10,
164,156.914810091,35.229447,234538.422682,7.14631503636,10,
165,156.961137444,67.158978,347458.339864,11.0453162243,10,
167,157.035575878,43.063956,1118607.7287,11.0264246472,10,
3322,329.097061899,88.428816,2149676.91172,11.6308865517,2.0,[M+Cl]-
657,219.077021483,126.925854,6912012.04537,8.76829627817,1.0,[M-H]-
459,201.12366368,160.527996,337618434.926,10.7954123095,1.0,[M-H]-
173,157.133609005,136.53561,2947151.20918,12.8555204187,10,
174,157.133468821,78.525462,1997526.41773,8.57189613357,10,
175,158.01102996,40.4884602,312541.014619,14.2720195253,10,
176,158.092398168,41.0762475,845156.259807,8.39012447087,10,
178,158.933643718,33.9394536,285152.957742,9.53761326771,10,
180,159.055405706,866.712,33924.3077323,3.71531637204,10,
185,160.006362188,144.174864,728454.435452,12.9302876792,10,
4686,372.062914506,59.1133278,72811.571309,10.0095060782,2.0,[M+Cl]-
187,160.039420902,319.485024,2628520.16936,10.2820382333,10,
877,233.860959692,1622.63352,2786097.29783,9.90729498467,1.0,[M-H]-
190,161.025267211,60.858897,469952.577673,8.20560199887,10,
192,161.978469046,30.3061935,1336845.31078,11.549092633,10,
193,161.992946417,36.5794518,940976.305022,12.4955864978,10,
194,162.022044187,567.798264,180602.427677,10.7335704779,2.0,[M+Cl]-
195,162.041130568,104.351322,7722139.91669,10.5367979988,10,
915,235.858040293,1622.49114,1933346.70447,5.79010182967,1.0,[M-H]-
197,162.907897503,1735.39308,133817.464825,8.52914306988,2.0,[M+Cl]-
201,163.097905571,38.90232,568169.67153,10.9895878919,10,
203,164.037597415,40.4884602,5052617.56824,11.7692724035,10,
204,164.057213536,208.77114,162410.027037,7.15303948003,10,
207,164.877775984,36.7433148,19270.0186927,4.11690887121,10,
208,164.89898097,87.711285,37443.5082552,13.0752756904,10,
209,164.946497547,34.259196,11761287.7456,12.8902484534,10,
210,164.985231283,83.785608,2404020.92519,10.4076551334,10,
211,165.06593919,524.448753,620045.769674,1.99469451057,10,
212,165.077150357,50.138463,1040992.46976,14.5068503272,10,
214,166.049940445,59.649837,5608347.2756,11.8059969831,1.0,[M-H]-
215,166.061192285,272.505648,45576.2262738,0.767171230387,10,
217,167.000830092,73.60935,6592242.86737,4.66325156303,10,
218,167.010574533,46.5534702,569694.729504,13.4664882764,1.0,[M-H]-
219,167.020014352,70.25709,17421834.5651,12.9596326146,10,
2572,303.096529314,287.03016,3476737.05297,11.0080904644,1.0,[M-H]-
559,211.017746811,638.48106,291627.281624,9.53708965559,1.0,[M-H]-
222,167.037335953,498.565626,1179268.09619,10.7870647913,2.0,[M+Cl]-
227,168.042055687,40.701798,911164.310065,11.4799195011,10,
228,168.034952036,286.3779,35325.2355466,7.32032678076,1.0,[M-H]-
229,168.059164917,246.245766,503999.811116,9.6828781109,10,
230,168.83536654,1615.86642,26725958.2361,2.22654605827,10,
231,168.835243391,1069.99101,33393422.5242,2.51752916115,10,
232,168.856703089,36.229194,223706.984005,14.3130537728,10,
234,169.030278653,36.7752714,67704.0467527,4.2251451586,1.0,[M-H]-
