peakID,mz,rt,maxMeanIntensity,RSD,bestScore,bestAdduct
1,102.95535394,629.86848,109582.845174,6.29115276616,10,
540,191.001163242,35.7923718,200374.675133,9.13717166717,1.0,[M-H]-
299,164.070663421,100.10865,2562933036.62,3.7063997839,1.0,[M-H]-
4,103.958738939,36.1522566,139719.988921,9.34969119498,10,
5,104.041971472,39.744876,258443.754745,12.0996265763,10,
1349,240.010032465,36.1522566,375592.134454,9.38745899287,1.0,[M-H]-
7,107.034826772,82.407756,19440.0335563,1.4018411166,10,
8,107.973622204,591.521334,128089.578793,2.29179166104,10,
9,107.973587211,504.360126,94769.8015731,4.58153996586,10,
10,108.900568942,36.574317,1671135.24478,7.39991167525,10,
11,108.981523408,534.614973,103857.214069,2.18452069216,10,
12,108.981434583,504.475416,75718.4367387,5.92478184039,10,
13,109.039274331,629.51067,86286.3600576,3.24045306376,10,
14,110.023292237,60.516762,3471595.75038,11.9502605904,10,
15,110.071043147,39.502521,2918478.25519,5.49621596484,10,
16,110.897590101,36.574317,1116127.91143,6.17367715589,10,
17,110.924676406,33.4712532,623655.690103,8.91858919965,10,
18,110.956606345,41.122572,174310.404749,14.1455128296,10,
19,110.982721679,66.965016,62204.5226621,2.0149952789,2.0,[M+Cl]-
20,110.974381246,39.744876,401041.181952,11.6393965202,10,
21,111.018579452,52.3252464,15266858.7825,2.66660421515,10,
22,112.89471518,36.574317,160890.791958,14.9422557024,10,
23,112.921794621,33.520074,542689.707278,11.1111133511,10,
349,170.976001466,30.5873778,85503.6347837,13.2144922936,1.0,[M-H]-
25,113.987577431,38.2223208,5655533.61226,5.17464622609,2.0,[M+Cl]-
3966,331.114097097,39.581661,3162860.12047,3.01541301691,1.0,[M+H3CCOOH]-
27,114.934870823,1608.36672,8279177.47758,2.04230524611,10,
28,115.019441332,38.867697,1089134.2029,5.96143328398,10,
29,115.917540829,968.598,41653.6055107,4.10527622446,10,
30,116.016196843,143.243172,1023069.8931,13.4105713609,10,
31,116.049114748,100.10865,1164450.99938,0.694381476117,10,
715,203.081916835,184.04919,1146377464.3,2.68066019282,1.0,[M-H]-
411,177.003115525,30.954939,1158930.72382,10.7877799985,1.0,[M+H3CCOOH]-
34,117.035081193,39.744876,119494.525791,2.77789168645,10,
444,180.065713384,54.3846678,2928405588.64,4.11447227249,1.0,[M-H]-
36,117.033220261,100.10865,997768.436813,5.76493053406,10,
38,117.221158036,400.689405,15004.2878549,6.58966812013,10,
39,118.028447214,630.03375,113983.994919,0.279284791522,10,
40,118.049623199,38.618787,15284357.6148,4.2990807752,10,
42,118.929426482,36.8360142,2959792.06991,7.49618654401,10,
43,118.922825907,1610.12847,1427020.83939,5.50908250597,10,
44,119.033663059,40.386,8279252.22446,5.6264672508,10,
