peakID,mz,rt,maxMeanIntensity,RSD,bestScore,bestAdduct
236,189.087479152,115.513905,13996625.1625,5.14149562335,1.0,[M+H3CCOOH]-
2,103.002307366,129.730902,243764.069575,11.5035109587,10,
3,106.041040571,165.886788,700769.423959,3.22406504127,10,
26,123.94815241,220.330602,3670255.19987,9.55647218193,1.0,[M-H]-
5,107.048815274,165.72885,3879663.18135,4.68902267699,10,
6,108.017904885,266.208324,1259944.72221,4.03804492975,10,
8,110.023353725,166.836414,3839987.1782,1.50395587509,10,
9,110.915589887,219.750936,465327.81646,11.7862304947,10,
10,110.956600907,73.431777,5237146.25907,8.0800464378,10,
11,110.974365145,73.621578,19373889.5892,9.45438105337,10,
12,111.018683166,110.456541,93333209.9803,4.08161423161,1.0,[M-H]-
14,112.022008614,110.456541,4219911.00023,3.40785124529,1.0,[M-H]-
15,114.029642439,208.225788,379181.252633,3.09154004165,10,
354,211.064105461,93.62175,3976090.35714,5.71626958032,1.0,[M-H]-
17,115.013623073,112.935933,446422.199782,7.72097139643,10,
18,115.075143879,93.585387,247957870.315,4.2300949306,10,
20,118.691811923,390.495288,251742.150691,8.93387970639,10,
21,121.028267367,103.581141,585763473.386,3.09252925405,1.0,[M-H]-
22,121.039508914,98.785332,1010279.57201,10.2263895391,10,
24,122.023496039,285.87321,140859706.584,3.51289699712,1.0,[M-H]-
25,123.08028936,90.740952,4017164.75809,10.4481710884,10,
27,124.006200446,553.143147,232979.503253,6.07480891084,10,
724,260.023497991,70.093722,11771799.1789,3.81773149627,2.0,[M+Cl]-
189,178.948977699,220.665051,795925.920107,9.52418607455,2.0,[M+Cl]-
154,169.990889415,138.204402,14654616.0551,4.14382402747,1.0,[M-H]-
31,126.037871807,99.639258,240678.902316,12.8576446761,10,
32,126.09943069,191.721924,348983.247939,8.79041364086,10,
33,126.934680834,80.982198,864975.664719,4.000753834,10,
34,126.999998707,94.477221,2531131.94054,3.17034549633,10,
35,127.000043759,741.18141,26952132.6396,1.80993200361,10,
37,127.038799508,107.286018,14757771.2683,6.94713740004,10,
190,178.948915994,208.901538,670139.08229,11.0729856133,2.0,[M+Cl]-
40,128.008896009,154.119018,818289.252814,6.80647864833,10,
41,128.016307416,136.90203,2303962.45857,12.4664970903,10,
43,128.931692075,80.982927,625106.569204,10.9542489523,10,
44,129.054509044,87.638679,120156158.223,4.33645596303,10,
618,247.13405595,90.68754,5060784.33066,4.44580605366,1.0,[M-H]-
312,202.02723384,127.44651,4294482.26836,9.98571524114,2.0,[M+Cl]-
434,225.019403709,370.334283,2727803.44241,12.5289903163,2.0,[M+Cl]-
51,133.990574717,82.910682,26716304.3861,5.30845497133,10,
1608,356.104039835,101.7906,133922996.918,1.26227453787,1.0,[M+H3CCOOH]-
1333,326.110891712,165.412167,27455462.6857,2.66348524783,1.0,[M+H3CCOOH]-
54,134.046021639,149.00085,93261433.329,2.96098699499,1.0,[M-H]-
55,134.89349616,357.495744,77307180.624,6.47042022406,10,
801,267.073775381,266.147697,2611046232.75,4.25696971354,1.0,[M-H]-
