peakID,mz,rt,maxMeanIntensity,RSD,bestScore,bestAdduct
135,146.044511571,779.40474,1946550052.69,9.00431150826,1.0,[M-H]-
2,103.002133205,93.826866,22570266.9093,2.90040907636,2.0,[M+Cl]-
482,218.036893054,123.88578,1119383.30641,5.97020066387,1.0,[M-H]-
198,161.9123608,51.3536451,2827139.45213,13.5459930889,1.0,[M-H]-
6,104.033766279,682.48242,154269051.996,3.47207894113,10,
7,104.041868008,242.290983,20257982.8285,12.9070537676,10,
9,108.011032035,590.966133,3454650.72237,3.96494884381,10,
939,275.103223825,166.920933,108290880.936,8.46766315241,2.0,[M+Cl]-
11,108.900485752,146.71944,34382275.9687,13.5639420614,10,
12,108.981454229,41.5211883,2765416.00249,14.5401432298,10,
13,110.023206406,105.662364,81821449.8464,3.81142487169,10,
168,154.060951551,956.60199,192999956.795,1.82378575129,1.0,[M-H]-
15,110.974236659,49.3159119,36162439.0071,11.7259611596,10,
651,243.061581768,105.51369,3367801293.78,2.2348380329,1.0,[M-H]-
17,111.018469311,64.660752,126361239.284,5.21633885264,2.0,[M+Cl]-
18,112.01552042,64.660752,626692.522277,14.1223979388,10,
20,113.022907222,414.912372,32854534.9494,14.1742769619,10,
77,131.044782523,693.73191,183200228.187,10.4873803603,1.0,[M-H]-
264,175.071270371,721.10109,164416837.476,11.9167085623,1.0,[M-H]-
23,114.029422559,133.68177,2887092.22386,1.2161524288,10,
24,114.054593222,508.359099,274304661.382,7.93380206896,2.0,[M+Cl]-
25,115.013431658,67.98609,944657.882417,4.59402928079,10,
26,115.038568494,61.849755,47498783.8406,6.36961961907,10,
28,115.057932639,508.359099,17007499.2395,9.2864013823,1.0,[M-H]-
29,115.074940582,56.0547438,23396713.5493,6.14723909104,10,
386,203.081565768,282.911856,1457433656.22,9.98084003255,1.0,[M-H]-
444,212.05880672,440.165751,22173145.0908,14.4435081395,2.0,[M+Cl]-
1448,347.072577056,103.799019,10488847.173,7.07151877543,2.0,[M+Cl]-
35,117.067283641,440.388879,5043051.81279,4.71896719298,10,
36,118.049502763,609.75885,293898772.816,11.0936940045,10,
37,118.049535265,765.1611,31733444.7152,6.12194121684,10,
38,118.049513652,645.65565,72662182.7699,10.0877145874,2.0,[M-2H]2-
279,180.065399614,432.885249,3134320286.24,6.26500052191,1.0,[M-H]-
42,120.080435189,302.659044,145173.480326,10.8220503264,10,
43,121.028004775,68.418663,604466403.935,7.68141597085,10,
44,122.023302843,181.240167,133421236.251,10.250470641,1.0,[M-H]-
45,122.031351375,68.573853,46322387.9242,7.42542993646,10,
46,122.892679437,48.880863,3175599.75688,9.28307583714,1.0,[M-H]-
47,123.0346684,68.418663,1264224.9375,5.72505685629,10,
48,123.900653863,507.638037,23252226.151,7.62132413964,10,
49,124.005919075,446.041551,193669675.663,14.5134336684,10,
784,256.093591128,567.860865,5229068.68693,5.74969764128,1.0,[M-H]-
51,124.050177219,486.53691,1291118.87434,4.36103133681,10,
52,124.050227328,510.30636,406968.782403,9.57428191081,10,
53,124.989909963,166.609749,14426851.6463,6.11358450151,10,
54,124.989901382,46.2028485,106084860.807,3.22597558449,10,
55,125.041782998,567.394224,23064251.6689,5.39332459014,10,
56,125.070526999,169.175541,7274958.25525,8.43357253103,10,
232,169.990530726,91.606329,3285714.35733,11.6005510468,1.0,[M-H]-
59,126.029501486,143.248581,4621210.68424,12.4347650423,10,
61,126.951401867,43.800372,251260.919662,13.8326303179,10,
62,126.999872927,307.63161,27252752.6347,3.75801759911,10,
63,127.038608177,71.252589,25111791.0843,3.15290752505,10,
131,145.060485471,673.26858,2783059210.24,3.87027028408,1.0,[M-H]-
65,128.008765722,111.960774,2267134.8104,1.7629346857,10,
71,129.054225731,54.8029404,84101774.6826,3.71872606187,10,
248,173.09204373,568.185609,40807342.8223,9.86335251477,1.0,[M-H]-
73,129.101908461,413.165934,16541579.7133,9.72583800744,10,
74,130.049597047,585.168438,52433469.3231,9.99585574995,10,
75,130.085893893,351.878313,1933322543.05,7.76823738118,10,
76,130.085896343,316.310451,5279832014.43,9.49705669198,10,
78,131.044806528,719.64906,52537825.9173,9.47758587282,10,
79,131.044797107,760.13406,28532926.1447,5.31197721728,1.0,[M-H]-
489,219.097961817,570.952347,190145361.71,10.8156539325,1.0,[M-H]-
400,205.082156778,635.27331,256422708.254,8.01402224045,1.0,[M-H]-
1025,285.081333503,77.34978,2063236.69539,2.69303686764,2.0,[M+Cl]-
84,131.081235844,1250.59839,58247805.2296,5.80011898711,10,
250,173.103204204,1156.4055,2512064438.88,3.84559697228,1.0,[M-H]-
87,132.028876556,896.13144,14672292.3828,14.912234449,10,
89,132.06526676,797.54841,3329015.41628,5.23083613524,10,
91,133.049200493,102.533337,54058604.9798,14.5396534384,10,
92,133.990269162,57.3036087,135763888.193,2.3899225973,10,
93,134.026718033,431.790135,6236286.18791,8.21720278085,10,
1485,356.103034332,56.4124338,30451807.197,6.33368038129,1.0,[M+H3CCOOH]-
96,135.028504664,645.80745,12888719.3188,12.2503043684,10,
97,135.028544181,554.773476,115176789.103,14.0696906022,10,
538,227.064232623,673.11183,33918992.7187,12.1410501754,2.0,[M+Cl]-
99,135.029790094,107.386059,40002235.4744,10.2324025181,1.0,[M-H]-
100,135.029764766,167.698569,274516576.761,2.82171042221,10,
102,135.064883438,99.087276,4134512.2745,2.98140159806,10,
465,216.032930638,123.970191,171490267.315,5.86258896858,2.0,[M+Cl]-
105,137.042434798,452.324898,408061.186486,7.75596336862,10,
213,165.076973422,73.773759,15622043.5002,0.940640488038,1.0,[M-H]-
1852,441.209066066,42.5867619,34301095.3628,10.8174652849,2.0,[2M-H]-
583,234.097740142,137.494242,30441566.8461,4.91195018517,1.0,[M-H]-
445,212.055673941,167.380998,1465593.91278,14.0745427834,1.0,[M-H]-
455,214.047768817,760.32243,1040879348.25,0.957832156638,1.0,[M-H]-
111,140.033892146,105.669507,30666384.5352,3.08207223883,10,
374,202.082399124,808.23225,77704113.5521,5.43736316479,1.0,[M-H]-
113,140.974579327,154.535049,42127001.0549,6.04701974796,10,
238,171.022221359,73.452561,596285.109644,9.62506994697,1.0,[M-H]-
115,141.015473876,519.691254,15631263892.6,4.05995513868,1.0,[M-H]-
116,141.065555795,422.552697,14963210.9268,5.66099265927,10,
387,203.102830763,503.661447,278552892.072,10.3312597653,1.0,[M-H]-
122,142.971676865,155.051415,41901225.2074,6.95538769234,10,
125,143.106374122,44.4603723,38879420.9951,7.41368002469,10,
310,187.107681066,482.29707,129537308.398,14.5668398746,1.0,[M-H]-
772,254.967213434,468.790161,654594772.549,7.94759521228,1.0,[M-H]-
263,175.071292801,630.71991,107633293.2,11.5740738276,1.0,[M-H]-
321,189.087075911,569.971542,48069043.2078,11.0410452094,1.0,[M-H]-
130,145.06053644,696.31344,915143295.114,7.10733064485,10,
132,145.085738576,120.159606,14253771.7667,13.5268780088,10,
631,241.08567267,1256.277,17719103.3213,5.61455136995,2.0,[M+Cl]-
134,146.044581949,811.17531,87398758.8298,11.4167046661,10,
136,146.057724698,673.58232,19265888.2235,4.63294874163,2.0,[M+Cl]-
137,146.080950921,435.026334,7248787.18327,3.23995292469,10,
494,220.118356915,718.37985,38459984.4572,5.97620410202,1.0,[M-H]-
142,147.047803964,779.40474,109929160.726,9.23702940347,1.0,[M-H]-
1292,318.099658644,282.106551,13397806.522,7.38748388442,2.0,[M+Cl]-
145,147.084421156,602.51388,124469.607153,12.8489742436,10,
146,148.039178484,482.971176,2182715.15977,12.8368694958,10,
147,148.039130895,510.813756,551599.298272,11.8140617496,2.0,[M+Cl]-
148,148.042455621,380.191575,236211716.903,14.2521003892,10,
545,228.048180472,779.20845,6782557.10342,9.76662555853,2.0,[M+Cl]-
151,149.911680488,51.3536451,1723022.25964,12.277110274,10,
153,150.054715231,44.3246118,203492107.484,3.30477755041,10,
552,229.047811743,145.426512,45773669.2933,1.71598514834,2.0,[M+Cl]-
1013,283.068050351,483.898125,398838773.564,3.32224996999,1.0,[M-H]-
156,151.059924073,235.854456,38162746.5522,3.73021008773,10,
633,241.092410063,259.084116,14640606.0501,4.69845910014,2.0,[M+Cl]-
160,152.985017964,60.746844,1848432.29473,4.47588324139,10,
423,209.065976861,609.84288,4190601.8522,8.6675035369,1.0,[M-H]-
162,152.994589331,760.32243,6965253.87285,3.47340899505,10,
1377,333.05888367,878.37795,1293695697.53,6.16018352233,2.0,[M+Cl]-
164,153.029289763,237.142212,20168060.8048,5.91663838211,10,
166,154.01673053,453.8931,6861120.88269,7.64419379388,10,
