peakID,mz,rt,maxMeanIntensity,RSD,bestScore,bestAdduct
1,100.526598625,139.178052,1722742.85006,14.6718430033,10,
2043,314.091257597,104.677818,2881296.99959,9.10045732569,1.0,[M+NH4]+
3,103.054542855,448.414842,79885204.1853,6.9558053313,10,
4,103.087248968,820.29474,159495313.676,2.17424263704,10,
5,104.107347721,782.43384,3426760093.8,1.30486405543,1.0,[M+H]+
488,188.127834926,67.467594,105855161.149,0.669921716381,1.0,[M+NH4]+
190,150.058162398,161.631912,130638316.642,2.57038725149,1.0,[M+H]+
846,228.065588055,684.07848,1236005.11613,13.485354476,1.0,[M+H]+
11,110.035140042,565.955637,178456.259077,1.4666993783,10,
12,110.104703762,67.613193,2815445.20503,2.70111285381,10,
662,208.111161135,160.989906,66704374.6978,5.17196955814,2.0,[M+Na]+
15,112.050753707,199.932276,27519029.5016,4.56092568914,10,
1045,244.092499911,385.75866,206977663.114,2.93545302558,1.0,[M+H]+
17,112.087191294,1059.22074,720818631.496,4.60135713609,10,
1055,245.076511955,177.606576,15423971.1297,8.51731322316,1.0,[M+H]+
19,113.071162679,173.249052,48237696.0885,2.72707705982,10,
20,116.01654311,96.274833,76629.0099459,8.82738097786,10,
22,116.070818709,649.83678,530227449.488,8.14380710084,1.0,[M+H]+
23,116.107180906,467.394012,18583115.0635,3.94395214582,10,
24,116.143583145,225.933174,664234.343729,0.467284527687,10,
25,117.057347631,438.545436,8870522.06814,14.89973257,10,
4144,517.332684826,162.274032,6858949.91914,9.79300516493,2.0,[M+Na]+
30,117.102447975,790.30422,144096900.478,0.952300723202,10,
31,117.102432477,1070.25987,368612.546982,1.40832273059,10,
32,117.102425474,1960.41774,248827.727541,3.1056566905,10,
33,117.102458344,1555.87803,283038.050886,14.1477203853,10,
34,117.102438871,1004.46702,334399.275513,1.6853939916,10,
35,117.102414783,1312.22445,159343.283621,4.1146426315,10,
36,117.10245443,1486.16934,256333.190425,2.58847970735,10,
37,117.102441477,1209.85599,241253.265047,10.9604087873,10,
38,117.102438997,1109.2884,366448.097294,0.81636908279,10,
39,117.102501306,1674.28443,98136.1196401,9.33354512926,10,
40,117.102418677,2044.49316,276871.456024,3.70881487561,10,
41,117.102423274,2027.1525,219157.113194,1.20772486925,10,
42,117.102446538,970.7142,407300.21209,9.18399257786,10,
43,117.102409304,1357.33752,211936.392514,14.0371799557,10,
44,118.065293418,447.515904,135315491.712,1.89358130681,10,
45,118.065213269,67.456443,19324706.669,0.887075016009,10,
46,118.086451353,578.361378,1236278257.88,1.58863552452,10,
48,118.122792076,781.72212,3619406.30125,5.88754134454,10,
49,119.016164877,582.440982,944008.366731,5.60082131137,10,
50,119.035344564,104.661594,1876376.30279,2.71761681377,10,
420,182.080987277,543.586224,1740256450.66,2.85495073951,1.0,[M+H]+
52,119.060479624,100.920774,8973273.69721,14.2168106081,10,
382,177.142528376,608.358,37513444.8918,4.14790550248,1.0,[M+H]+
55,120.052649469,543.673536,3430963.91915,5.37474847129,10,
56,120.065594377,126.785676,27805419.6273,2.90874517708,10,
57,120.080872517,448.46703,1464716698.43,6.28706807282,10,
58,120.080890232,102.451848,33822159.1909,2.33111005457,10,
600,202.969060002,740.85522,1122982687.28,2.52401461504,2.0,[M+Na]+
325,168.10168497,102.13797,38886438.4753,3.32909518043,1.0,[M+NH4]+
